customer_id,gross_revenue,avg_ticket,recency_days,frequency,total_invoices,items,products,avg_basket_size,avg_unique_basket_size,returns_qtt,cluster
19292,105.23,5.53842105263158,353.0,1.0,1.0,29.0,19.0,29.0,19.0,0.0,9
19293,86.25,7.840909090909091,353.0,1.0,1.0,15.0,11.0,15.0,11.0,0.0,9
19294,47.39,7.898333333333333,353.0,1.0,1.0,6.0,6.0,6.0,6.0,0.0,9
19296,18745.86,100.7841935483871,353.0,1.0,1.0,2853.0,186.0,2853.0,153.0,0.0,1
19297,4.25,4.25,353.0,1.0,1.0,5.0,1.0,5.0,1.0,0.0,9
12515,278.7,18.58,353.0,1.0,1.0,128.0,15.0,128.0,15.0,0.0,7
19298,62.79,6.279,353.0,1.0,1.0,11.0,10.0,11.0,10.0,0.0,9
19300,4.25,4.25,353.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5
19301,2.1,2.1,353.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5
17400,2129.96,9.99981220657277,126.0,0.021929824561403508,5.0,1097.0,213.0,219.4,35.0,0.0,3
17593,3927.34,18.438215962441316,3.0,0.014285714285714285,5.0,3101.0,213.0,620.2,38.0,6.0,1
13953,3515.68,175.784,7.0,0.02023121387283237,7.0,2724.0,20.0,389.14285714285717,1.1428571428571428,0.0,1
14533,1949.72,31.44709677419355,24.0,0.02127659574468085,7.0,4019.0,62.0,574.1428571428571,7.571428571428571,1242.0,1
19302,9.35,3.1166666666666667,352.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,10
12734,110.39999999999999,27.599999999999998,352.0,1.0,1.0,88.0,4.0,88.0,4.0,0.0,6
14944,5900.25,34.707352941176474,29.0,0.04477611940298507,12.0,2815.0,170.0,234.58333333333334,8.416666666666666,14.0,1
17239,382.5,25.5,312.0,1.0,1.0,150.0,15.0,150.0,15.0,1.0,7
14532,932.85,14.57578125,236.0,0.03418803418803419,4.0,284.0,64.0,71.0,11.25,0.0,5
19303,5.7,2.85,352.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,10
12383,1628.56,17.325106382978724,184.0,0.029585798816568046,5.0,1518.0,94.0,303.6,16.6,3.0,2
15562,134.55,134.55,351.0,1.0,1.0,39.0,1.0,39.0,1.0,0.0,9
15587,913.6800000000001,101.52000000000001,50.0,0.013245033112582781,4.0,312.0,9.0,78.0,0.75,0.0,4
13922,172.25,24.607142857142858,351.0,1.0,1.0,93.0,7.0,93.0,7.0,0.0,6
13817,328.98,14.953636363636365,29.0,0.006191950464396285,2.0,208.0,22.0,104.0,9.5,0.0,5
19306,33.15,4.735714285714286,351.0,1.0,1.0,7.0,7.0,7.0,7.0,0.0,9
19307,26.15,6.5375,351.0,1.0,1.0,11.0,4.0,11.0,4.0,0.0,9
19308,961.23,18.136415094339622,351.0,1.0,1.0,141.0,53.0,141.0,53.0,0.0,5
12585,1824.1,21.459999999999997,234.0,0.01694915254237288,2.0,1267.0,85.0,633.5,38.0,21.0,2
19309,4634.59,9.069647749510764,351.0,1.0,1.0,2319.0,511.0,2319.0,508.0,0.0,1
13165,1021.48,24.32095238095238,46.0,0.006535947712418301,2.0,1376.0,42.0,688.0,20.0,0.0,2
19310,12.45,6.225,351.0,1.0,1.0,7.0,2.0,7.0,2.0,0.0,9
13304,300.42,14.305714285714286,351.0,1.0,1.0,238.0,21.0,238.0,21.0,0.0,5
19312,15.25,7.625,351.0,1.0,1.0,7.0,2.0,7.0,2.0,0.0,9
19313,3.75,3.75,351.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5
19314,27.3,2.481818181818182,351.0,1.0,1.0,17.0,11.0,17.0,11.0,0.0,9
19315,78.7,6.053846153846154,351.0,1.0,1.0,18.0,13.0,18.0,13.0,0.0,9
19316,7.1,2.3666666666666667,351.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,10
13313,1555.32,19.939999999999998,22.0,0.015723270440251572,5.0,851.0,78.0,170.2,9.4,0.0,3
16875,2095.53,18.710089285714286,67.0,0.018315018315018316,5.0,1069.0,112.0,213.8,18.6,25.0,3
16282,168.3,15.3,339.0,1.0,1.0,114.0,11.0,114.0,11.0,0.0,7
12957,4017.54,16.880420168067225,9.0,0.02416918429003021,8.0,2549.0,238.0,318.625,26.0,18.0,1
14462,1999.02,8.364100418410041,66.0,0.040145985401459854,11.0,962.0,239.0,87.45454545454545,13.545454545454545,30.0,3
19330,3430.92,8.388557457212714,339.0,1.0,1.0,1679.0,409.0,1679.0,409.0,0.0,1
13397,1544.13,40.635000000000005,72.0,0.018656716417910446,5.0,430.0,38.0,86.0,5.6,1.0,4
13680,3722.42,19.089333333333332,1.0,0.011799410029498525,4.0,1936.0,195.0,484.0,41.0,669.0,2
12483,1910.98,28.10264705882353,17.0,0.02476780185758514,8.0,1094.0,68.0,136.75,5.625,10.0,3
15164,843.05,8.18495145631068,68.0,0.011029411764705883,3.0,360.0,103.0,120.0,26.333333333333332,0.0,4
17457,1737.7,91.4578947368421,126.0,0.02336448598130841,5.0,826.0,19.0,165.2,2.8,0.0,3
14732,2702.4900000000002,18.384285714285717,8.0,0.024096385542168676,8.0,1405.0,147.0,175.625,13.125,3.0,2
14221,3432.8,17.78652849740933,42.0,0.030201342281879196,9.0,2191.0,193.0,243.44444444444446,13.666666666666666,1.0,1
14553,859.27,7.604159292035398,19.0,0.01557632398753894,5.0,493.0,113.0,98.6,20.6,0.0,4
13253,1030.4,28.622222222222224,156.0,0.010869565217391304,2.0,1572.0,36.0,786.0,17.5,0.0,2
17389,31833.68,149.45389671361502,0.0,0.10240963855421686,34.0,7612.0,213.0,223.88235294117646,1.3235294117647058,170.0,1
19332,7.62,7.62,338.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5
12578,2402.51,21.450982142857146,21.0,0.0064516129032258064,2.0,1182.0,112.0,591.0,55.0,25.0,3
19336,38.25,38.25,338.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,10
15841,1224.06,26.043829787234042,72.0,0.0149812734082397,4.0,942.0,47.0,235.5,9.0,16.0,3
19337,1661.53,5.809545454545455,338.0,1.0,1.0,732.0,286.0,732.0,286.0,0.0,3
16112,195.73999999999998,12.233749999999999,143.0,0.02040816326530612,4.0,574.0,16.0,143.5,3.75,0.0,4
13629,7792.36,132.07389830508475,23.0,0.03481012658227848,11.0,4372.0,59.0,397.45454545454544,2.5454545454545454,0.0,1
16600,813.52,13.121290322580645,4.0,0.01791044776119403,6.0,1145.0,62.0,190.83333333333334,8.333333333333334,0.0,3
15661,309.8,61.96,317.0,0.09090909090909091,2.0,236.0,5.0,118.0,2.0,0.0,7
16532,6748.8,1687.2,17.0,0.009316770186335404,3.0,2016.0,4.0,672.0,0.6666666666666666,0.0,1
15266,119.3,19.883333333333333,338.0,1.0,1.0,18.0,6.0,18.0,6.0,0.0,9
14653,1937.6,8.210169491525424,1.0,0.020710059171597635,7.0,949.0,236.0,135.57142857142858,21.857142857142858,0.0,3
19339,7.95,3.975,338.0,1.0,1.0,5.0,2.0,5.0,2.0,0.0,9
16771,2234.81,8.798464566929134,33.0,0.016339869281045753,5.0,1477.0,254.0,295.4,39.8,0.0,2
19340,4.95,4.95,338.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5
19341,474.18,5.268666666666666,338.0,1.0,1.0,170.0,90.0,170.0,90.0,0.0,5
17585,1133.07,5.294719626168224,109.0,0.017391304347826087,4.0,1671.0,214.0,417.75,44.0,0.0,2
15046,5194.82,25.340585365853656,9.0,0.045454545454545456,15.0,3450.0,205.0,230.0,9.733333333333333,144.0,1
13082,3613.63,49.50178082191781,126.0,0.04225352112676056,9.0,4324.0,73.0,480.44444444444446,7.0,11.0,1
15464,1048.85,6.680573248407643,338.0,1.0,1.0,350.0,157.0,350.0,155.0,0.0,4
19344,1112.56,4.754529914529915,338.0,1.0,1.0,484.0,234.0,484.0,234.0,0.0,4
18226,5228.05,21.603512396694217,44.0,0.03741496598639456,11.0,3466.0,242.0,315.09090909090907,12.818181818181818,7.0,1
18062,720.52,26.685925925925925,173.0,0.01818181818181818,3.0,396.0,27.0,132.0,7.666666666666667,0.0,4
12415,124564.53,174.70481065918653,24.0,0.06369426751592357,20.0,77373.0,713.0,3868.65,22.15,427.0,1
17368,1912.67,17.231261261261263,23.0,0.025396825396825397,8.0,1391.0,111.0,173.875,11.625,711.0,2
14258,12669.98,114.14396396396396,9.0,0.02735562310030395,9.0,7100.0,111.0,788.8888888888889,6.444444444444445,2.0,1
15719,5043.96,5.388846153846154,32.0,0.042483660130718956,13.0,2724.0,936.0,209.53846153846155,22.923076923076923,1.0,1
13368,623.4,21.49655172413793,256.0,0.024390243902439025,2.0,327.0,29.0,163.5,14.5,0.0,4
17634,2361.9700000000003,7.952760942760944,36.0,0.029801324503311258,9.0,840.0,297.0,93.33333333333333,23.22222222222222,0.0,3
16676,1592.1200000000001,17.888988764044946,33.0,0.013114754098360656,4.0,636.0,89.0,159.0,18.75,5.0,3
16424,133.56,26.712,191.0,1.0,1.0,88.0,5.0,88.0,5.0,6.0,6
18283,2088.93,2.770464190981432,3.0,0.04776119402985075,16.0,1395.0,754.0,87.1875,16.375,0.0,2
12735,689.5699999999999,16.818780487804876,315.0,0.08695652173913043,2.0,363.0,41.0,181.5,18.5,0.0,4
19348,1787.76,5.352574850299401,337.0,1.0,1.0,782.0,334.0,782.0,334.0,0.0,3
13764,1518.76,7.337004830917874,70.0,0.011194029850746268,3.0,929.0,207.0,309.6666666666667,60.666666666666664,0.0,3
19349,3401.94,30.10566371681416,337.0,1.0,1.0,690.0,113.0,690.0,113.0,0.0,3
19350,513.86,9.881923076923076,337.0,1.0,1.0,116.0,52.0,116.0,52.0,0.0,5
13656,379.65,7.747959183673469,164.0,0.011494252873563218,2.0,490.0,49.0,245.0,24.5,0.0,4
12413,686.1,19.058333333333334,66.0,0.011029411764705883,3.0,282.0,36.0,94.0,9.333333333333334,1.0,5
14312,1611.59,18.524022988505745,46.0,0.02054794520547945,6.0,1012.0,87.0,168.66666666666666,12.333333333333334,0.0,3
13280,814.86,9.586588235294117,122.0,0.013888888888888888,3.0,522.0,85.0,174.0,22.333333333333332,0.0,4
15845,3711.77,26.896884057971015,17.0,0.024922118380062305,8.0,1926.0,138.0,240.75,12.125,8.0,2
19352,12.75,12.75,337.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5
16094,1078.23,17.114761904761906,11.0,0.019138755980861243,4.0,647.0,63.0,161.75,12.0,14.0,3
13187,236.02,6.378918918918919,337.0,1.0,1.0,95.0,37.0,95.0,37.0,0.0,6
16567,865.6,24.731428571428573,194.0,0.013986013986013986,2.0,996.0,35.0,498.0,17.0,0.0,3
14828,2139.76,125.86823529411765,196.0,0.02127659574468085,3.0,2172.0,17.0,724.0,5.666666666666667,0.0,1
12530,1500.28,24.198064516129033,59.0,0.014388489208633094,4.0,904.0,62.0,226.0,12.5,13.0,3
16551,922.12,28.81625,95.0,0.012396694214876033,3.0,970.0,32.0,323.3333333333333,8.666666666666666,0.0,3
16889,1578.67,11.693851851851852,194.0,0.02097902097902098,3.0,925.0,135.0,308.3333333333333,37.333333333333336,0.0,3
16473,316.11,17.561666666666667,164.0,0.017341040462427744,3.0,196.0,18.0,65.33333333333333,6.0,1.0,5
19353,2318.77,6.606182336182336,336.0,1.0,1.0,1074.0,351.0,1074.0,351.0,0.0,3
13750,1647.26,68.63583333333334,53.0,0.017605633802816902,5.0,516.0,24.0,103.2,4.0,0.0,4
12501,2025.39,13.685067567567568,336.0,1.0,1.0,1775.0,148.0,1775.0,148.0,61.0,1
15607,104.76,8.05846153846154,336.0,1.0,1.0,202.0,13.0,202.0,13.0,0.0,7
15139,178.96,13.766153846153847,239.0,0.02040816326530612,2.0,208.0,13.0,104.0,6.5,0.0,5
12489,298.93,21.35214285714286,336.0,1.0,1.0,103.0,14.0,103.0,14.0,0.0,6
17707,152.4,30.48,185.0,0.013157894736842105,2.0,144.0,5.0,72.0,1.5,0.0,5
18198,5425.56,34.12301886792453,4.0,0.05105105105105105,17.0,4074.0,159.0,239.64705882352942,4.764705882352941,235.0,1
19354,2032.56,6.103783783783784,336.0,1.0,1.0,947.0,333.0,947.0,333.0,0.0,3
12484,3953.72,11.560584795321637,35.0,0.013245033112582781,4.0,2170.0,342.0,542.5,63.75,6.0,1
18179,1793.17,19.924111111111113,9.0,0.018292682926829267,6.0,1360.0,90.0,226.66666666666666,14.333333333333334,0.0,2
17284,1652.58,5.659520547945205,60.0,0.021660649819494584,6.0,1364.0,292.0,227.33333333333334,38.166666666666664,2.0,2
19355,6.6,2.1999999999999997,336.0,1.0,1.0,4.0,3.0,4.0,3.0,0.0,9
19356,4.25,4.25,336.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5
13233,605.12,14.072558139534884,74.0,0.0076045627376425855,2.0,1004.0,43.0,502.0,21.5,0.0,3
14889,135.9,13.59,336.0,1.0,1.0,90.0,10.0,90.0,10.0,0.0,6
12480,2885.63,19.237533333333335,28.0,0.012944983818770227,4.0,1685.0,150.0,421.25,32.0,0.0,2
14672,765.55,12.549999999999999,234.0,0.019417475728155338,2.0,454.0,61.0,227.0,29.0,0.0,4
13593,2037.0800000000002,15.914687500000001,108.0,0.021834061135371178,5.0,731.0,128.0,146.2,15.4,24.0,3
19357,10.9,10.9,336.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,10
19358,16.8,8.4,336.0,1.0,1.0,8.0,2.0,8.0,2.0,0.0,9
13162,1688.29,21.370759493670885,122.0,0.018779342723004695,4.0,1713.0,79.0,428.25,18.5,50.0,2
13183,3957.78,42.10404255319149,7.0,0.027439024390243903,9.0,2208.0,94.0,245.33333333333334,5.666666666666667,0.0,1
17095,1324.16,17.894054054054056,22.0,0.009584664536741214,3.0,618.0,74.0,206.0,23.0,4.0,4
12939,11581.8,246.42127659574467,64.0,0.02952029520295203,8.0,4876.0,47.0,609.5,2.625,0.0,1
15611,1570.45,38.30365853658537,9.0,0.03374233128834356,11.0,502.0,41.0,45.63636363636363,2.0,6.0,4
17114,808.62,6.367086614173228,5.0,0.024242424242424242,8.0,219.0,127.0,27.375,10.625,9.0,5
15059,1337.72,5.644388185654009,40.0,0.030508474576271188,9.0,604.0,237.0,67.11111111111111,17.88888888888889,2.0,4
16326,3110.96,9.752225705329154,5.0,0.04242424242424243,14.0,709.0,319.0,50.642857142857146,11.285714285714286,20.0,3
17128,157.09,11.220714285714285,334.0,1.0,1.0,76.0,14.0,76.0,14.0,0.0,6
14761,255.9,23.263636363636365,58.0,0.007220216606498195,2.0,118.0,11.0,59.0,5.5,0.0,5
17555,483.26,4.559056603773585,19.0,0.006329113924050633,2.0,349.0,106.0,174.5,50.5,0.0,4
12651,114.0,12.666666666666666,334.0,1.0,1.0,78.0,9.0,78.0,9.0,0.0,6
16735,2300.56,18.40448,78.0,0.019455252918287938,5.0,1573.0,125.0,314.6,17.6,19.0,2
16833,1106.53,23.5431914893617,1.0,0.011976047904191617,4.0,440.0,47.0,110.0,11.5,0.0,4
17800,1198.01,11.63116504854369,37.0,0.030201342281879196,9.0,735.0,103.0,81.66666666666667,5.555555555555555,0.0,3
16748,1515.9,21.969565217391306,17.0,0.015723270440251572,5.0,880.0,69.0,176.0,8.4,0.0,3
14755,5010.28,21.320340425531914,9.0,0.03374233128834356,11.0,2219.0,235.0,201.72727272727272,11.636363636363637,2.0,1
16549,4154.64,4.235107033639144,10.0,0.03076923076923077,10.0,2365.0,981.0,236.5,44.5,0.0,1
13565,240.22,6.321578947368421,19.0,0.006329113924050633,2.0,172.0,38.0,86.0,17.5,0.0,5
15799,884.14,9.021836734693878,75.0,0.011538461538461539,3.0,955.0,98.0,318.3333333333333,31.333333333333332,0.0,3
18032,73.5,14.7,334.0,1.0,1.0,42.0,5.0,42.0,5.0,0.0,8
13451,2976.15,6.718171557562077,26.0,0.016181229773462782,5.0,2149.0,443.0,429.8,63.0,6.0,1
14794,1319.91,16.498875,2.0,0.021021021021021023,7.0,673.0,80.0,96.14285714285714,9.714285714285714,4.0,3
12539,5568.35,20.396886446886448,22.0,0.01282051282051282,4.0,2067.0,273.0,516.75,39.25,0.0,1
19360,4174.64,8.332614770459083,333.0,1.0,1.0,1796.0,501.0,1796.0,501.0,0.0,1
12500,4059.82,78.07346153846154,23.0,0.03536977491961415,11.0,2667.0,52.0,242.45454545454547,3.0,6.0,1
18171,1231.31,22.802037037037035,58.0,0.018115942028985508,5.0,481.0,54.0,96.2,8.6,4.0,4
16279,1509.58,14.10822429906542,21.0,0.019230769230769232,3.0,1054.0,107.0,351.3333333333333,34.0,2.0,3
19361,379.84000000000003,27.131428571428575,333.0,1.0,1.0,100.0,14.0,100.0,14.0,0.0,6
12524,3945.72,29.01264705882353,9.0,0.024615384615384615,8.0,3669.0,136.0,458.625,14.0,0.0,1
17811,7831.03,9.212976470588234,4.0,0.11818181818181818,39.0,4176.0,850.0,107.07692307692308,9.179487179487179,49.0,1
16850,332.41,17.495263157894737,333.0,1.0,1.0,249.0,19.0,249.0,19.0,0.0,5
14321,1530.75,12.445121951219512,10.0,0.015432098765432098,5.0,2406.0,123.0,481.2,22.2,0.0,1
15326,311.71,10.748620689655171,333.0,1.0,1.0,386.0,29.0,386.0,29.0,0.0,4
17849,605.8000000000001,23.300000000000004,218.0,0.034482758620689655,4.0,114.0,26.0,28.5,3.5,0.0,5
13672,186.39000000000001,31.065,301.0,0.0625,2.0,57.0,6.0,28.5,2.0,57.0,8
14229,1547.2,38.68,51.0,0.01060070671378092,3.0,610.0,40.0,203.33333333333334,9.666666666666666,20.0,4
13107,1531.6200000000001,26.407241379310346,44.0,0.013793103448275862,4.0,1293.0,58.0,323.25,13.5,5.0,2
16497,2965.69,21.80654411764706,49.0,0.021052631578947368,6.0,1396.0,136.0,232.66666666666666,21.333333333333332,0.0,2
16303,5360.63,33.09030864197531,25.0,0.009708737864077669,3.0,2659.0,162.0,886.3333333333334,39.666666666666664,38.0,1
19368,2050.16,5.874383954154728,333.0,1.0,1.0,985.0,349.0,985.0,349.0,0.0,3
15281,2332.15,16.778057553956835,58.0,0.03260869565217391,9.0,1211.0,139.0,134.55555555555554,13.444444444444445,18.0,3
19378,1564.47,5.4321875,333.0,1.0,1.0,592.0,288.0,592.0,288.0,0.0,4
19381,10.05,2.5125,333.0,1.0,1.0,5.0,4.0,5.0,4.0,0.0,9
12736,144.0,48.0,332.0,1.0,1.0,168.0,3.0,168.0,3.0,0.0,7
13473,422.64,20.125714285714285,60.0,0.007326007326007326,2.0,266.0,21.0,133.0,10.5,6.0,5
14320,477.79,15.412580645161292,206.0,0.015748031496062992,2.0,325.0,31.0,162.5,14.5,86.0,4
12393,1582.6000000000001,24.728125000000002,72.0,0.01532567049808429,4.0,816.0,64.0,204.0,11.75,0.0,3
17742,355.11,23.674,113.0,0.00909090909090909,2.0,89.0,15.0,44.5,6.5,0.0,6
16351,153.9,19.2375,332.0,1.0,1.0,90.0,8.0,90.0,8.0,0.0,6
12601,487.06,21.176521739130436,189.0,0.034722222222222224,5.0,240.0,23.0,48.0,4.0,1.0,5
13144,110.95,36.983333333333334,332.0,1.0,1.0,21.0,3.0,21.0,3.0,0.0,9
15346,252.42000000000002,14.848235294117648,332.0,1.0,1.0,144.0,17.0,144.0,17.0,0.0,7
15370,2386.05,25.383510638297874,40.0,0.023890784982935155,7.0,830.0,94.0,118.57142857142857,9.285714285714286,2.0,3
12643,3041.64,168.98,128.0,0.02926829268292683,6.0,1788.0,18.0,298.0,1.6666666666666667,0.0,2
14295,166.20000000000002,33.24,40.0,1.0,1.0,84.0,5.0,84.0,5.0,1.0,6
16034,437.7,19.895454545454545,196.0,0.021897810218978103,3.0,242.0,22.0,80.66666666666667,6.0,0.0,5
17365,4796.52,10.270920770877945,12.0,0.024922118380062305,8.0,4765.0,467.0,595.625,34.625,0.0,1
15189,16225.39,76.53485849056604,1.0,0.12349397590361445,41.0,6149.0,212.0,149.97560975609755,1.951219512195122,114.0,1
14669,1269.99,7.470529411764706,241.0,0.03260869565217391,3.0,775.0,170.0,258.3333333333333,52.666666666666664,0.0,3
18095,580.0500000000001,27.621428571428574,312.0,0.09523809523809523,2.0,419.0,21.0,209.5,10.0,0.0,4
15518,1942.45,9.076869158878505,64.0,0.02973977695167286,8.0,1273.0,214.0,159.125,16.875,10.0,2
15749,44534.3,4453.43,235.0,0.030612244897959183,3.0,18028.0,10.0,6009.333333333333,1.6666666666666667,9014.0,1
14209,2073.43,23.83252873563218,10.0,0.018575851393188854,6.0,691.0,87.0,115.16666666666667,9.166666666666666,3.0,3
19388,2800.95,6.915925925925926,332.0,1.0,1.0,1066.0,405.0,1066.0,405.0,0.0,3
15569,1375.71,44.377741935483876,103.0,0.021739130434782608,5.0,666.0,31.0,133.2,5.4,0.0,3
12728,728.33,17.341190476190476,71.0,0.015267175572519083,4.0,413.0,42.0,103.25,9.25,0.0,4
17569,344.14,11.866896551724137,332.0,1.0,1.0,159.0,29.0,159.0,29.0,0.0,5
19389,145.34,7.267,332.0,1.0,1.0,24.0,20.0,24.0,20.0,0.0,9
13784,2462.79,79.44483870967741,9.0,0.033950617283950615,11.0,2493.0,31.0,226.63636363636363,0.8181818181818182,0.0,1
19390,5032.29,39.938809523809525,332.0,1.0,1.0,1258.0,126.0,1258.0,126.0,0.0,1
19391,0.65,0.65,332.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5
12724,923.41,18.845102040816325,5.0,0.012195121951219513,4.0,439.0,49.0,109.75,11.5,0.0,4
19392,12.75,12.75,332.0,1.0,1.0,15.0,1.0,15.0,1.0,0.0,9
13862,2209.36,15.894676258992806,18.0,0.025396825396825397,8.0,1688.0,139.0,211.0,12.125,6.0,2
16791,1709.03,5.3574608150470215,29.0,0.023026315789473683,7.0,762.0,319.0,108.85714285714286,31.0,4.0,3
16235,857.31,19.051333333333332,40.0,0.013651877133105802,4.0,329.0,45.0,82.25,10.25,2.0,4
19393,3316.84,7.226230936819173,331.0,1.0,1.0,1329.0,459.0,1329.0,459.0,0.0,1
14270,492.65000000000003,16.98793103448276,331.0,1.0,1.0,197.0,29.0,197.0,29.0,0.0,5
12665,45.0,22.5,324.0,1.0,1.0,36.0,2.0,36.0,2.0,1.0,9
12523,1699.77,16.664411764705882,19.0,0.03514376996805112,11.0,860.0,102.0,78.18181818181819,7.545454545454546,4.0,3
16655,3794.52,14.538390804597702,17.0,0.01904761904761905,6.0,2367.0,261.0,394.5,34.666666666666664,0.0,1
16359,1750.92,26.52909090909091,7.0,0.027692307692307693,9.0,1183.0,66.0,131.44444444444446,4.333333333333333,29.0,3
16554,837.1,16.098076923076924,42.0,0.010344827586206896,3.0,402.0,52.0,134.0,17.0,91.0,4
12359,6372.58,25.695887096774193,57.0,0.014545454545454545,4.0,1622.0,248.0,405.5,53.5,10.0,2
15939,6115.01,80.46065789473684,89.0,0.06172839506172839,15.0,4728.0,76.0,315.2,1.8666666666666667,3.0,1
14587,1601.14,4.180522193211488,18.0,0.028662420382165606,9.0,761.0,383.0,84.55555555555556,18.88888888888889,2.0,3
14715,867.38,12.21661971830986,24.0,0.012987012987012988,4.0,521.0,71.0,130.25,15.0,0.0,4
14185,197.65,65.88333333333334,331.0,1.0,1.0,6.0,3.0,6.0,3.0,0.0,9
12437,4447.41,24.17070652173913,1.0,0.054380664652567974,18.0,2894.0,184.0,160.77777777777777,6.5,5.0,1
19395,14.899999999999999,7.449999999999999,331.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,10
14040,3614.92,15.38263829787234,40.0,0.0410958904109589,12.0,1554.0,235.0,129.5,12.166666666666666,29.0,2
12652,793.98,16.8931914893617,331.0,1.0,1.0,498.0,47.0,498.0,47.0,3.0,4
19396,3238.0699999999997,7.76515587529976,331.0,1.0,1.0,1390.0,417.0,1390.0,417.0,0.0,1
14514,1055.35,14.456849315068492,61.0,0.01107011070110701,3.0,589.0,73.0,196.33333333333334,21.666666666666668,0.0,4
15171,1289.5,257.9,331.0,1.0,1.0,290.0,5.0,290.0,5.0,100.0,5
14167,574.84,11.054615384615385,39.0,0.013651877133105802,4.0,150.0,52.0,37.5,6.75,0.0,5
17048,925.35,21.519767441860466,117.0,0.013953488372093023,3.0,485.0,43.0,161.66666666666666,13.666666666666666,11.0,4
17364,4481.18,10.903114355231144,0.0,0.03313253012048193,11.0,2701.0,411.0,245.54545454545453,26.181818181818183,21.0,1
13284,201.19,15.476153846153846,330.0,1.0,1.0,91.0,13.0,91.0,13.0,12.0,6
19400,2296.43,6.65631884057971,330.0,1.0,1.0,913.0,345.0,913.0,345.0,0.0,3
16500,400.86,36.441818181818185,4.0,0.01834862385321101,6.0,123.0,11.0,20.5,1.3333333333333333,0.0,5
12951,1064.07,16.89,8.0,0.018575851393188854,6.0,503.0,63.0,83.83333333333333,8.833333333333334,3.0,4
15835,954.09,19.0818,44.0,0.013937282229965157,4.0,439.0,50.0,109.75,11.75,0.0,4
18190,284.46000000000004,18.964000000000002,192.0,0.014388489208633094,2.0,140.0,15.0,70.0,7.0,1.0,5
13993,3466.36,28.647603305785125,42.0,0.031141868512110725,9.0,900.0,121.0,100.0,7.333333333333333,8.0,3
14114,386.53,25.768666666666665,273.0,0.034482758620689655,2.0,101.0,15.0,50.5,7.5,0.0,6
15447,155.17,17.24111111111111,330.0,1.0,1.0,85.0,9.0,85.0,9.0,0.0,6
16315,226.37,16.169285714285714,330.0,1.0,1.0,75.0,14.0,75.0,14.0,0.0,8
14978,1931.42,8.941759259259259,72.0,0.019305019305019305,5.0,525.0,216.0,105.0,27.2,0.0,4
16395,1486.9,7.080476190476191,60.0,0.01845018450184502,5.0,1476.0,210.0,295.2,30.0,0.0,2
15510,250.0,250.0,330.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,10
13614,1610.46,8.01223880597015,24.0,0.013029315960912053,4.0,570.0,201.0,142.5,42.75,0.0,4
13246,1987.3,14.094326241134752,18.0,0.019169329073482427,6.0,1602.0,141.0,267.0,18.333333333333332,50.0,2
19402,2427.18,6.760947075208914,330.0,1.0,1.0,946.0,359.0,946.0,359.0,0.0,3
15687,2993.1,18.030722891566263,8.0,0.02786377708978328,9.0,1310.0,166.0,145.55555555555554,13.222222222222221,2.0,2
19403,1.25,1.25,330.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5
16493,1351.63,24.13625,79.0,0.01593625498007968,4.0,1164.0,56.0,291.0,10.0,51.0,3
12490,4859.93,20.680553191489363,5.0,0.03076923076923077,10.0,3033.0,235.0,303.3,13.0,0.0,1
12672,225.89999999999998,22.589999999999996,329.0,1.0,1.0,78.0,10.0,78.0,10.0,0.0,6
13385,534.57,15.273428571428573,329.0,1.0,1.0,281.0,35.0,281.0,35.0,0.0,5
15626,675.8,13.791836734693877,74.0,0.0078125,2.0,766.0,49.0,383.0,24.5,0.0,3
19404,140.14,8.75875,329.0,1.0,1.0,18.0,16.0,18.0,16.0,0.0,9
19405,182.51,9.60578947368421,329.0,1.0,1.0,30.0,19.0,30.0,19.0,0.0,9
19406,191.84,8.72,329.0,1.0,1.0,37.0,22.0,37.0,22.0,0.0,9
19407,601.97,13.377111111111113,329.0,1.0,1.0,113.0,45.0,113.0,45.0,0.0,5
19408,473.2,11.004651162790697,329.0,1.0,1.0,68.0,43.0,68.0,43.0,0.0,8
19409,355.81,9.616486486486487,329.0,1.0,1.0,54.0,37.0,54.0,37.0,0.0,8
19410,343.26,10.095882352941176,329.0,1.0,1.0,65.0,34.0,65.0,34.0,0.0,8
12553,3278.28,18.012527472527474,8.0,0.031055900621118012,10.0,1942.0,182.0,194.2,9.4,41.0,2
15213,328.35,13.68125,318.0,0.16666666666666666,2.0,272.0,24.0,136.0,11.0,2.0,5
